player_id,nickname,real_name,age,country,current_team,teams,total_kills,total_deaths,headshot_percentage,damage_per_round,grenade_dmg_per_round,maps_played,rounds_played,kills_per_death,kills_per_round,assists_per_round,deaths_per_round,saved_by_teammate_per_round,saved_teammates_per_round,rounds_with_kills,kill_to_death_diff,total_opening_kills,total_opening_deaths,opening_kill_ratio,opening_kill_rating,team_win_percent_after_first_kill,first_kill_in_won_rounds,0_kill_rounds,1_kill_rounds,2_kill_rounds,3_kill_rounds,4_kill_rounds,5_kill_rounds,rifle_kills,sniper_kills,smg_kills,pistol_kills,grenade_kills,other_kills,rating,has_team,is_brazilian,age_group,rifle_share,sniper_share,smg_share,pistol_share,grenade_share,other_share
11893,ZywOo,Mathieu Herbaut,21,France,Vitality,"Vitality, aAa",22622,16458,41.2,88.0,3.6,1020,26803,1.37,0.84,0.12,0.61,0.1,0.12,14196,6164,4152,2592,1.6,1.28,73.1,21.4,12607,8195,4087,1474,369,71,8261,8552,1290,4262,260,49,1.32,True,False,21-23,0.3651754928830342,0.3780390770046857,0.05702413579701176,0.18840067191229776,0.011493236672265936,0.002166033065157811
7998,s1mple,Aleksandr Kostyliev,24,Ukraine,Natus Vincere,Natus Vincere,35512,26413,41.3,86.4,2.4,1571,41491,1.34,0.86,0.1,0.64,0.08,0.11,22559,9099,6014,3734,1.61,1.24,75.2,20.8,18932,13085,6644,2262,504,64,14717,13451,901,6057,199,254,1.25,True,False,24-26,0.41442329353457985,0.37877337238116693,0.025371705339040325,0.17056206352782158,0.005603739580986708,0.007152511826988061
16920,sh1ro,Dmitry Sokolov,21,Russia,Cloud9,"Gambit Youngsters, Gambit",18091,12492,27.8,78.6,3.9,884,23451,1.45,0.77,0.11,0.53,0.08,0.11,11950,5599,2705,1383,1.96,1.15,77.0,16.2,11501,7416,3208,1075,221,30,3791,10580,550,3008,175,70,1.26,True,False,21-23,0.20955171079542315,0.5848211818031065,0.03040185727709911,0.16627052125366204,0.009673318224531534,0.003869327289812614
20113,deko,Denis Zhukov,21,Russia,1WIN,1WIN,8738,6397,36.7,80.4,3.4,404,10913,1.37,0.8,0.1,0.59,0.09,0.11,5785,2341,1261,727,1.73,1.13,76.4,16.7,5128,3598,1549,518,112,8,2664,4348,181,1459,86,40,1.23,True,False,21-23,0.30487525749599453,0.4975967040512703,0.020714122224765392,0.16697184710460058,0.009842069123369192,0.004577706569008927
18835,saffee,Rafael Costa,27,Brazil,FURIA,"FURIA, paiN",8482,6517,30.9,80.2,3.0,404,10701,1.3,0.79,0.1,0.61,0.08,0.1,5488,1965,1309,892,1.47,1.14,76.1,17.3,5213,3288,1548,524,114,14,2545,4412,264,1209,52,28,1.22,True,True,27-29,0.30004715868898846,0.5201603395425607,0.03112473473237444,0.1425371374675784,0.0061306295684979955,0.0033011082291912286
8950,Kaze,Andrew Khong,28,Malaysia,Rare Atom,"ViCi, Flash, MVP.karnal",17675,13384,30.3,80.1,2.9,864,22588,1.32,0.78,0.11,0.59,0.08,0.1,11485,4291,2688,1586,1.69,1.14,76.5,17.0,11103,6900,3249,1094,216,26,4893,9053,577,2834,172,203,1.19,True,False,27-29,0.27683168316831686,0.5121923620933522,0.03264497878359265,0.16033946251768033,0.009731258840169732,0.011485148514851485
17306,degster,Abdul Gasanov,21,Russia,OG,"Espada, Spirit",14351,10988,34.7,79.3,2.9,686,18284,1.31,0.78,0.09,0.6,0.07,0.1,9383,3363,2480,1469,1.69,1.21,73.9,19.2,8901,5669,2677,841,175,21,4118,7544,253,2266,181,49,1.21,True,False,21-23,0.2869486446937496,0.5256776531252177,0.017629433488955473,0.1578984042923838,0.012612361507908856,0.003414396209323392
11271,smooya,Owen Butterfield,22,United Kingdom,,"BIG, Movistar Riders, Epsilon",18466,14617,27.8,79.3,2.5,888,23515,1.26,0.79,0.1,0.62,0.08,0.1,11971,3849,3187,2183,1.46,1.19,76.1,19.8,11544,7188,3367,1141,254,21,4786,9692,584,3283,141,31,1.2,False,False,21-23,0.25917903173399764,0.5248564930141882,0.03162569045813928,0.17778620166793024,0.007635654716776779,0.0016787609660998592
12591,sterling,Euan Moore,24,New Zealand,Encore,"AVANT, Looking For Org, Dire Wolves",17063,13103,31.6,78.1,4.0,861,22023,1.3,0.77,0.1,0.59,0.08,0.11,11405,3960,2599,1390,1.87,1.15,77.7,17.0,10618,7146,3098,945,194,22,5037,8539,437,2848,198,41,1.2,True,False,24-26,0.2952001406552189,0.5004395475590458,0.025610971107073787,0.16691085975502548,0.011604055558811463,0.0024028599894508587
7938,XANTARES,Ismailcan Dörtkardeş,26,Turkey,Eternal Fire,"Eternal Fire, Space Soldiers, BIG",37879,31623,53.3,89.1,4.6,1772,46706,1.2,0.81,0.15,0.68,0.1,0.1,24117,6256,6449,5003,1.29,1.18,74.8,19.4,22589,14081,6997,2414,564,61,30174,355,857,6127,394,50,1.17,True,False,24-26,0.7965891391008211,0.009371947517093904,0.02262467330182951,0.16175189418939254,0.010401541751366192,0.0013199926080413949
18227,SENSEi,Dmitriy Shvorak,23,Ukraine,Iron Branch,"CR4ZY, Project X, Akuma, Run or Die",9369,6979,31.3,76.1,2.7,474,12537,1.34,0.75,0.09,0.56,0.07,0.09,6358,2390,1612,812,1.99,1.2,74.4,19.1,6179,4062,1715,461,106,14,2118,5533,202,1440,73,28,1.21,True,False,21-23,0.2260646813960935,0.590564628028605,0.021560465364499945,0.15369836695485112,0.007791653324794535,0.002988579357455438
18072,torzsi,Ádám Torzsás,20,Hungary,MOUZ,"MOUZ, Budapest Five, MOUZ NXT, Salamander",9904,7896,29.1,78.0,2.5,478,12776,1.25,0.78,0.09,0.62,0.08,0.11,6499,2008,1578,1028,1.54,1.15,76.2,18.3,6277,4001,1751,603,128,16,2352,5696,183,1606,83,39,1.18,True,False,<=20,0.23747980613893377,0.5751211631663974,0.018477382875605818,0.162156704361874,0.008380452342487884,0.003937802907915994
7592,device,Nicolai Reedtz,26,Denmark,NIP,"Astralis, TSM",36293,29085,35.0,80.3,4.3,1793,46666,1.25,0.78,0.13,0.62,0.07,0.08,23693,7208,6207,4437,1.4,1.17,78.5,18.9,22973,14353,6700,2125,467,48,14483,12758,1566,6978,431,121,1.16,True,False,24-26,0.3990576695230485,0.3515278428347064,0.04314881657619927,0.19226848152536302,0.011875568291406057,0.003333976248863417
16207,DANK1NG,Zhenghao Lv,22,China,TYLOO,"TYLOO, EHOME",8149,6556,39.7,79.8,2.3,391,10366,1.24,0.79,0.1,0.63,0.09,0.1,5400,1593,1384,921,1.5,1.19,73.3,18.3,4966,3335,1499,458,98,10,3124,3177,318,1435,64,66,1.2,True,False,21-23,0.38335992146275616,0.3898637869677261,0.03902319302981961,0.17609522640814823,0.007853724383359921,0.008099153270339918
3741,NiKo,Nikola Kovač,25,Bosnia and Herzegovina,G2,"G2, FaZe, MOUZ",34634,29087,50.4,86.0,4.4,1637,43526,1.19,0.8,0.13,0.67,0.08,0.1,22258,5547,6195,5049,1.23,1.18,73.1,20.0,21268,13294,6231,2146,519,68,23581,3296,1138,6308,297,89,1.15,True,False,24-26,0.6808627360397298,0.09516659929548998,0.03285788531500837,0.18213316394294624,0.008575388346711324,0.0025697291678697235
15165,blameF,Benjamin Bremer,25,Denmark,Astralis,"Astralis, Complexity, Heroic, Epsilon",18058,14312,39.2,85.6,7.1,884,23631,1.26,0.76,0.14,0.61,0.07,0.09,12024,3746,2857,1995,1.43,1.13,74.1,17.6,11607,7531,3222,1024,224,23,14032,164,827,2661,397,64,1.22,True,False,24-26,0.7770517222283753,0.00908184738066231,0.045796876730534945,0.14735851146306347,0.021984715915383764,0.0035441355631852917
7131,BnTeT,Hansel Ferdinand,26,Indonesia,TYLOO,"TYLOO, Gen.G, EXTREMUM",20591,16796,39.8,83.0,5.1,1033,26924,1.23,0.76,0.14,0.62,0.1,0.12,13454,3795,2330,1934,1.2,0.98,75.7,12.2,13470,8251,3628,1255,281,39,15155,728,1169,3259,305,45,1.15,True,False,24-26,0.736001165557768,0.03535525229469186,0.05677237628089942,0.1582730319071439,0.014812296634451945,0.0021854208149191395
9216,coldzera,Marcelo David,27,Brazil,00NATION,"SK, FaZe, Luminosity, MIBR",28576,22946,49.4,79.2,2.4,1426,37264,1.25,0.77,0.11,0.62,0.08,0.1,19016,5630,3355,2453,1.37,1.01,74.9,12.5,18248,11854,5167,1623,341,31,17732,3229,2161,5249,205,60,1.15,True,True,27-29,0.6205207166853304,0.11299692049272117,0.07562290033594625,0.18368561030235162,0.007173852183650616,0.0020996640537514
9102,Sico,Simon Williams,27,New Zealand,ORDER,"ORDER, Renegades, Grayhound, Kings",17188,13437,35.4,79.1,6.9,902,22858,1.28,0.75,0.14,0.59,0.09,0.1,11611,3751,2600,1399,1.86,1.13,80.9,16.1,11247,7366,3111,954,162,18,5220,7131,982,3423,439,29,1.15,True,False,27-29,0.30370025599255296,0.4148824761461485,0.05713288340702816,0.19915057016523155,0.025541075168722366,0.001687223644403072
9172,XigN,Hyun-Pyo Lee,25,Korea,NKT,"NKT, MVP PK, MVP Project",14756,12329,52.4,82.6,2.8,727,18859,1.2,0.78,0.12,0.65,0.09,0.1,9608,2427,2189,1915,1.14,1.08,72.4,15.7,9251,5822,2662,912,186,26,10598,371,1087,2569,113,47,1.14,True,False,24-26,0.7182163187855788,0.025142314990512334,0.0736649498509081,0.17409867172675522,0.007657901870425589,0.003185145025752236
15631,KSCERATO,Kaike Cerato,22,Brazil,FURIA,FURIA,17821,14059,49.4,79.2,5.4,930,24208,1.27,0.74,0.13,0.58,0.08,0.1,11907,3762,2047,1497,1.37,0.99,75.0,11.7,12301,7473,3205,1006,195,28,12854,551,1355,2739,326,101,1.18,True,True,21-23,0.7212838785702261,0.030918579204309522,0.0760338925986196,0.1536950788395713,0.018293025082767523,0.00566747096122552
8944,Benkai,Benedict Tan,25,Singapore,,"BOOT-d[S], BOOT, dream[S]cape",12164,10118,46.7,85.4,4.2,603,15560,1.2,0.78,0.14,0.65,0.07,0.1,7983,2046,1838,1550,1.19,1.09,75.8,17.0,7577,4863,2231,732,142,15,8704,427,826,1973,157,101,1.14,False,False,24-26,0.7155540940480105,0.03510358434725419,0.06790529431108189,0.16219993423216048,0.012906938507070042,0.008303189740217034
11847,Texta,Matthew O'Rourke,21,Australia,,"Chiefs, Athletico, Dark Sided",12510,10760,40.3,87.1,3.6,625,15713,1.16,0.8,0.18,0.68,0.1,0.13,8125,1750,1908,1825,1.05,1.08,75.8,16.9,7588,4887,2284,775,165,14,9814,148,264,2192,109,6,1.21,False,False,21-23,0.7844924060751399,0.011830535571542766,0.021103117505995205,0.17521982414068746,0.008713029576338929,0.00047961630695443646
13776,Jame,Dzhami Ali,23,Russia,Outsiders,"AVANGAR, Virtus.pro",22608,17316,25.2,73.0,3.9,1189,31521,1.31,0.72,0.09,0.55,0.07,0.09,15469,5292,3753,2089,1.8,1.15,76.0,17.1,16052,10001,4041,1202,206,19,3061,14965,1081,3198,252,137,1.17,True,False,21-23,0.13539455060155697,0.6619338287331918,0.04781493276716207,0.14145435244161358,0.011146496815286623,0.006059801840056617
9626,XELLOW,Adrian Guță,21,Romania,ECSTATIC,Nexus,22423,19052,40.4,80.0,1.8,1097,28850,1.18,0.78,0.11,0.66,0.09,0.11,14611,3371,3983,2960,1.35,1.19,73.4,19.8,14239,8851,4086,1327,316,31,8583,9211,507,3998,133,50,1.13,True,False,21-23,0.38277661329884494,0.410783570441065,0.022610712215136244,0.17829906792133077,0.005931409713240869,0.002229853275654462
16847,mhL,Miłosz Knasiak,20,Poland,MOUZ NXT,"MOUZ NXT, AGO",10241,8484,28.5,80.0,3.8,498,13378,1.21,0.77,0.12,0.63,0.1,0.11,6773,1757,1656,1114,1.49,1.15,76.7,18.4,6605,4156,1896,596,120,5,2444,5801,181,1687,153,16,1.17,True,False,<=20,0.23864856947563715,0.56644858900498,0.01767405526804023,0.16473000683527,0.014939947270774339,0.001562347427009081
798,oskar,Tomáš Šťastný,31,Czech Republic,Tokyo Revengers,"MOUZ, SINNERS, HellRaisers",29371,24509,30.5,78.2,3.4,1460,38504,1.2,0.76,0.1,0.64,0.07,0.08,19306,4862,5123,3652,1.4,1.17,73.4,18.9,19198,11802,5377,1731,363,33,5625,16854,1023,5191,335,406,1.13,True,False,30+,0.19151544040039495,0.57383133022369,0.03483027476081849,0.1767389601988356,0.01140580845051241,0.01382315889823295
13281,El1an,Aleksei Gusev,23,Russia,Entropiq,"Entropiq, Winstrike, EPG",26132,21336,27.1,78.1,2.7,1304,34783,1.22,0.75,0.11,0.61,0.07,0.08,17472,4796,4718,2938,1.61,1.2,74.5,19.7,17311,10958,4691,1525,273,25,5031,16248,396,4164,233,122,1.17,True,False,21-23,0.19252257768253483,0.6217664166539109,0.015153834379305066,0.15934486453390478,0.008916271238328485,0.0046686055410990355
7167,kennyS,Kenny Schrub,27,France,G2,"G2, Envy, Titan",37067,30736,31.2,74.7,3.4,1852,48898,1.21,0.76,0.11,0.63,0.09,0.11,24567,6331,5847,3969,1.47,1.13,76.5,17.5,24331,15241,6747,2120,412,47,8533,19544,843,7423,707,80,1.13,True,False,27-29,0.23020476434564438,0.5272614454905981,0.022742601235600398,0.20025899047670434,0.01907356948228883,0.0021582539725362184
10774,Freeman,WingHei Cheung,23,Hong Kong,YK,"ViCi, TYLOO",15040,12743,49.1,80.7,2.9,773,19766,1.18,0.76,0.13,0.64,0.09,0.11,9837,2297,1902,1717,1.11,1.0,75.7,13.5,9929,5988,2725,918,182,24,10686,690,766,2735,158,32,1.16,True,False,21-23,0.7105053191489362,0.045877659574468085,0.05093085106382979,0.18184840425531915,0.01050531914893617,0.002127659574468085
10981,mantuu,Mateusz Wilczewski,24,Poland,,"OG, ALTERNATE aTTaX, PANTHERS",13904,11530,35.7,76.7,3.4,696,18646,1.21,0.75,0.11,0.62,0.09,0.12,9247,2374,2203,1553,1.42,1.12,73.4,17.3,9399,5767,2516,774,167,23,5626,5438,448,2252,151,31,1.16,False,False,24-26,0.40463176064441886,0.39111047180667435,0.03222094361334868,0.16196777905638665,0.01086018411967779,0.0022295742232451093
3972,huNter-,Nemanja Kovač,26,Bosnia and Herzegovina,G2,"G2, Valiance, Binary Dragons",30144,25923,49.4,84.8,5.5,1474,38947,1.16,0.77,0.14,0.67,0.1,0.11,19652,4221,4536,3818,1.19,1.09,76.1,16.6,19295,11861,5534,1846,378,33,21272,344,3190,4826,422,156,1.12,True,False,24-26,0.7056794055201698,0.011411889596602972,0.10582537154989384,0.16009819532908706,0.013999469214437368,0.0051751592356687895
9960,frozen,David Čerňanský,20,Slovakia,MOUZ,"MOUZ, eXtatus",24136,20574,54.6,82.9,5.1,1218,31866,1.17,0.76,0.13,0.65,0.09,0.11,15834,3562,3463,3098,1.12,1.05,73.5,15.1,16032,9799,4184,1471,344,36,17384,1178,849,4379,333,100,1.12,True,False,<=20,0.720251905866755,0.04880676168379185,0.03517567119655287,0.1814302287040106,0.013796818031156777,0.004143188597944978
16816,vsm,Vinicius Moreira,23,Brazil,00NATION,"DETONA, 00NATION",10883,9398,47.0,83.6,3.1,533,14130,1.16,0.77,0.13,0.67,0.09,0.1,7098,1485,1806,1548,1.17,1.12,73.2,17.9,7032,4315,1963,647,164,9,7544,1047,404,1800,99,32,1.18,True,True,21-23,0.6931912156574473,0.09620509050813195,0.03712211706330975,0.16539557107415234,0.00909675640907838,0.0029403657079849306
12877,chelleos,Michael Hawkins,22,New Zealand,,"Rooster, madlikewizards, Paradox",11270,9818,32.0,84.2,4.1,560,14454,1.15,0.78,0.13,0.68,0.1,0.09,7347,1452,2574,2036,1.26,1.32,72.3,24.8,7107,4471,2021,679,160,16,3548,5692,260,1601,160,35,1.2,False,False,21-23,0.3148181011535049,0.5050576752440107,0.023070097604259095,0.14205856255545696,0.01419698314108252,0.003105590062111801
11141,erkaSt,Erdenetsogt Gantulga,27,Mongolia,NKT,"Grayhound, TIGER, Immunity",17397,14889,50.1,83.3,5.1,869,22571,1.17,0.77,0.15,0.66,0.09,0.09,11431,2508,2385,2041,1.17,1.04,75.2,14.3,11140,6979,3187,1032,217,16,12309,384,1608,2838,247,52,1.17,True,False,27-29,0.7075357820313847,0.022072771167442662,0.09242972926366615,0.16313157440938092,0.014197850204058171,0.002989021095591194
12553,yuurih,Yuri Santos,22,Brazil,FURIA,FURIA,20149,16995,44.3,84.2,5.0,1022,26677,1.19,0.76,0.15,0.64,0.09,0.11,13336,3154,2580,1877,1.37,1.03,76.4,13.7,13341,8292,3570,1201,251,22,15471,453,744,3219,286,43,1.18,True,True,21-23,0.7678296689662018,0.02248250533525237,0.03692490942478535,0.1597597895677205,0.014194252816516949,0.002134100947937863
8574,woxic,Özgür Eker,23,Turkey,Eternal Fire,"Eternal Fire, HellRaisers, MOUZ, DarkPassage",22815,18947,32.1,76.4,2.4,1178,30952,1.2,0.74,0.11,0.61,0.08,0.1,15130,3868,3693,2485,1.49,1.13,76.1,17.3,15822,9398,4130,1287,279,36,6232,12438,462,3472,214,84,1.12,True,False,21-23,0.27315362699978085,0.5451676528599606,0.02024983563445102,0.1521805829498137,0.00937979399517861,0.0036817882971729127
1088,liTTle,Anatoliy Yashin,33,Russia,HellRaisers,"forZe, RuSh3D, Spartak, Enso",9317,7766,27.7,78.5,2.6,457,12154,1.2,0.77,0.1,0.64,0.07,0.09,6279,1551,1595,1041,1.53,1.18,71.6,19.0,5875,3952,1735,484,99,9,1248,5656,105,2206,112,7,1.12,True,False,30+,0.13394869593216702,0.6070623591284748,0.011269722013523666,0.23677149296984007,0.012021036814425245,0.0007513148009015778
11140,INS,Joshua Potter,23,Australia,ORDER,"ORDER, Renegades, Chiefs, Tainted Minds",18179,15568,42.5,85.6,8.5,946,23988,1.17,0.76,0.17,0.65,0.1,0.09,11887,2611,2792,2439,1.14,1.08,77.5,15.9,12101,7199,3368,1063,230,27,12322,825,1492,3018,490,77,1.19,True,False,21-23,0.6778150613345069,0.045382034215303374,0.08207272127179713,0.16601573243852796,0.026954177897574125,0.004235656526761648
5736,kNgV-,Vito Giuseppe,29,Brazil,,"MIBR, INTZ",16548,14142,32.7,78.5,2.1,827,21606,1.17,0.77,0.1,0.65,0.08,0.09,10956,2406,2929,2200,1.33,1.17,74.6,19.4,10650,6792,2989,945,207,23,5082,7983,732,2586,142,48,1.12,False,True,27-29,0.30710659898477155,0.4824147933284989,0.04423495286439449,0.1562726613488035,0.008581097413584723,0.0029006526468455403
11816,ropz,Robin Kool,22,Estonia,FaZe,MOUZ,22490,18697,51.6,78.5,2.4,1149,30413,1.2,0.74,0.11,0.61,0.07,0.09,14993,3793,2943,2410,1.22,1.02,73.1,13.5,15420,9347,4109,1251,258,28,16807,1080,738,3679,131,117,1.15,True,False,21-23,0.747309915518008,0.04802134281903068,0.032814584259670966,0.16358381502890174,0.005824811027123166,0.005202312138728324
14087,Jamppi,Elias Olkkonen,21,Finland,,"SJ, ENCE",10302,8894,31.8,78.2,2.8,503,13449,1.16,0.77,0.1,0.66,0.08,0.09,6747,1408,2050,1538,1.33,1.24,72.5,22.2,6702,4128,1826,658,127,8,2872,5073,421,1835,83,46,1.15,False,False,21-23,0.27878081925839643,0.4924286546301689,0.04086585129101145,0.17812075325179577,0.008056688021743351,0.0044651523975927
9884,wrath,Collin McSweegan,20,United States,,"New Identity, Secret Club, BlackOut",10634,9395,50.1,83.9,3.5,525,13568,1.13,0.78,0.14,0.69,0.11,0.14,6906,1239,1518,1276,1.19,1.07,74.8,16.2,6662,4167,1920,672,124,23,8173,205,404,1766,91,16,1.12,False,False,<=20,0.7685725032913296,0.019277788226443483,0.037991348504795935,0.16607109272145948,0.008557457212713936,0.0015046078615760768
8412,dream3r,Simeon Ganev,25,Bulgaria,SKADE,"SKADE, E-frag.net, Fiend",24903,20679,49.7,77.0,3.2,1283,33620,1.2,0.74,0.12,0.62,0.08,0.11,16695,4224,2721,2236,1.22,0.96,74.3,11.2,16925,10474,4539,1418,237,27,19438,349,272,4561,296,45,1.11,True,False,24-26,0.7805485282897643,0.014014375778018713,0.010922378829859856,0.1831506244227603,0.011886118138376903,0.0018070112034694614
13238,PTC,Kitikawin Rattanasukol,23,Thailand,,"Lucid Dream, 5POWER",9304,7896,36.1,76.9,2.0,476,12393,1.18,0.75,0.1,0.64,0.08,0.09,6199,1408,1542,1102,1.4,1.14,73.1,17.5,6194,3885,1655,538,110,11,3249,3987,349,1649,63,27,1.14,False,False,21-23,0.34920464316423044,0.4285253654342218,0.03751074806534824,0.17723559759243337,0.00677128116938951,0.002901977644024076
12733,xsepower,Bogdan Chernikov,24,Russia,K23,"K23, forZe",24769,20066,24.9,72.4,2.2,1282,34452,1.23,0.72,0.08,0.58,0.07,0.08,16798,4703,5002,3073,1.63,1.24,74.9,20.8,17654,10662,4559,1337,222,18,2339,17549,825,3919,175,47,1.15,True,False,24-26,0.09443255682506359,0.708506600993177,0.03330776373692922,0.1582219710121523,0.0070652832169243816,0.0018975332068311196
15662,zorte,Aleksandr Zagodyrenko,24,Russia,forZe,"forZe, Unique",14696,12200,36.5,74.3,2.7,754,20154,1.2,0.73,0.09,0.61,0.09,0.11,9854,2496,2584,1670,1.55,1.17,74.1,18.6,10300,6195,2676,805,156,22,4279,7548,239,2509,139,27,1.15,True,False,24-26,0.2911676646706587,0.5136091453456723,0.01626292868807839,0.1707267283614589,0.009458356015242243,0.0018372346216657593
10394,Twistzz,Russel Van Dulken,22,Canada,FaZe,"FaZe, Liquid",26811,22783,62.3,76.9,3.4,1394,36637,1.18,0.73,0.11,0.62,0.1,0.12,17685,4028,3212,2943,1.09,0.97,73.9,12.2,18952,10984,4732,1563,356,50,19443,782,1240,5120,239,65,1.11,True,False,21-23,0.7251874230726194,0.029167132893215472,0.046249673641415835,0.19096639439036217,0.008914251613143858,0.0024243780537838945
8943,splashske,Nevin Aw,23,Singapore,,"BOOT-d[S], HZ, BOOT, dream[S]cape",14145,12334,38.4,78.5,3.5,722,18651,1.15,0.76,0.11,0.66,0.09,0.09,9213,1811,2658,1858,1.43,1.21,73.6,20.1,9438,5577,2549,897,171,19,4741,6178,525,2539,167,24,1.11,False,False,21-23,0.33517143867090843,0.4367621067515023,0.03711558854718982,0.1794980558501237,0.011806291975963237,0.001696712619300106
14736,dgt,Franco Garcia,21,Uruguay,9z,9z,8304,6898,49.5,77.8,3.5,426,11279,1.2,0.74,0.12,0.61,0.09,0.12,5602,1406,1008,777,1.3,1.0,75.4,12.6,5677,3557,1494,452,92,7,6750,50,201,1217,97,29,1.15,True,False,21-23,0.8128612716763006,0.006021194605009634,0.024205202312138727,0.14655587668593448,0.01168111753371869,0.003492292870905588
2757,GuardiaN,Ladislav Kovács,31,Slovakia,Sampi,"Natus Vincere, FaZe",30535,25774,29.6,71.8,2.8,1578,41357,1.18,0.74,0.11,0.62,0.08,0.09,20238,4761,5307,3777,1.41,1.16,76.4,18.6,21119,12563,5497,1828,313,37,6940,17441,706,5096,326,68,1.11,True,False,30+,0.2272801702963812,0.5711806124119863,0.02312100867856558,0.16689045357786148,0.010676273129196005,0.0022269526772556083
13249,oSee,Josh Ohm,23,United States,Liquid,"Extra Salt, Singularity, Cloud9",21303,17903,31.7,76.5,2.9,1103,28680,1.19,0.74,0.11,0.62,0.11,0.12,14323,3400,3355,2407,1.39,1.11,75.5,16.5,14357,9043,3866,1146,250,18,7051,10272,391,3442,173,35,1.15,True,False,21-23,0.3309862460686288,0.48218560766089286,0.018354222409989202,0.1615734873022579,0.008120921935877577,0.0016429610852931513
11283,ottoNd,Otto Sihvo,24,Finland,HAVU,"HAVU, Valiance, CR4ZY, c0ntact",16712,14070,26.9,76.2,3.3,855,22591,1.19,0.74,0.1,0.62,0.09,0.11,11142,2642,2836,1902,1.49,1.15,75.5,18.0,11449,6904,3104,955,160,19,3782,9345,556,2879,170,13,1.15,True,False,24-26,0.22630445189085688,0.5591790330301579,0.03326950694112015,0.17227142173288654,0.010172331258975587,0.0007778841550981331
9277,FREDDyFROG,Fredrik Gustafsson,29,Sweden,,"Chaos, Red Reserve, Apeks, Japaleno, Galaxy Racer",23743,20127,40.3,80.4,3.9,1207,32156,1.18,0.74,0.14,0.63,0.09,0.11,15874,3616,3341,2595,1.29,1.05,71.6,14.8,16282,10005,4180,1409,249,31,16327,1351,1505,4241,289,116,1.11,False,False,27-29,0.6876553089331593,0.05690098134186918,0.06338710356736722,0.17862106726192983,0.012172008592006065,0.004885650507518005
15821,NEOFRAG,Adam Zouhar,21,Czech Republic,OG,SINNERS,13707,12172,49.0,86.2,8.5,676,18080,1.13,0.76,0.16,0.67,0.09,0.12,8891,1535,2282,1926,1.18,1.12,72.9,17.6,9189,5369,2488,817,174,43,10748,406,289,2068,201,31,1.18,True,False,21-23,0.7841248996862916,0.029619902239731523,0.02108411760414387,0.1508718173196177,0.014664040271394178,0.00226161815130955
9136,Brehze,Vincent Cayonte,24,United States,Evil Geniuses,"Evil Geniuses, NRG",23029,20248,52.4,80.5,2.5,1164,30296,1.14,0.76,0.12,0.67,0.1,0.12,15137,2781,3096,2783,1.11,1.02,73.4,14.4,15159,9359,4034,1406,306,32,17813,348,647,4110,131,40,1.1,True,False,24-26,0.7735029745104,0.015111381301836814,0.028095010638759823,0.17847062399583136,0.0056884797429328235,0.001736940379521473
13254,TenZ,Tyson Ngo,21,Canada,,"Bad News Bears, ATK",7931,7092,51.3,82.4,3.2,401,10399,1.12,0.76,0.14,0.68,0.1,0.12,5128,839,1173,1121,1.05,1.05,71.3,15.6,5271,3097,1401,503,112,15,5215,814,237,1583,62,38,1.15,False,False,21-23,0.6575463371579876,0.10263522884882108,0.029882738620602697,0.1995965199848695,0.007817425293153449,0.004791325179674694
14619,Infinite,Gage Green,24,United States,ONET4P,Party Astronauts,16071,14047,50.8,81.2,4.9,827,21545,1.14,0.75,0.14,0.65,0.1,0.11,10526,2024,2310,2137,1.08,1.04,72.7,14.6,11019,6462,2853,973,206,32,11610,464,1064,2730,202,54,1.16,True,False,24-26,0.7224192645137204,0.02887188102793852,0.06620620994337627,0.16987119656524174,0.012569224068197373,0.003360089602389397
11219,CeRq,Tsvetelin Dimitrov,22,Bulgaria,Evil Geniuses,"Evil Geniuses, NRG, Outlaws",22812,19387,27.9,74.2,2.4,1199,31114,1.18,0.73,0.1,0.62,0.1,0.11,15199,3425,3923,2745,1.43,1.15,75.1,18.0,15915,9524,4043,1347,264,21,5642,12614,716,3714,150,30,1.14,True,False,21-23,0.247325968788357,0.5529545853059793,0.03138698930387515,0.16280904786954234,0.006575486586007364,0.0013150973172014729
29,f0rest,Patrik Lindberg,34,Sweden,,"NIP, Dignitas",40979,35331,51.9,76.3,3.7,2089,54327,1.16,0.75,0.12,0.65,0.09,0.1,27163,5648,5897,4745,1.24,1.06,76.5,15.6,27164,16782,7563,2322,453,43,27542,4275,1344,7336,395,151,1.1,False,False,30+,0.6721003440786745,0.10432172576197564,0.03279728641499304,0.17901852168183705,0.009639083432977867,0.003684814173113058
10664,Olivia,Peeratch Ingkudanonda,24,Thailand,LZ,"Beyond, Alpha Red, Signature",12279,10714,37.0,78.5,2.4,634,16189,1.15,0.76,0.11,0.66,0.08,0.09,8107,1565,2002,1468,1.36,1.13,75.2,18.0,8082,4975,2262,719,132,19,6032,3508,575,2052,95,56,1.13,True,False,24-26,0.49124521540842087,0.28569101718380974,0.04682791758286505,0.16711458587832886,0.007736786383255966,0.004560631973287727
